,CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,hour
17829,04/24/2023,1900-01-01 18:27:00,MANHATTAN,10024.0,40.788696,-73.96752,"(40.788696, -73.96752)",,,5         WEST 91 STREET,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4645216,Sedan,Pick-up Truck,,,,18
17830,07/11/2023,1900-01-01 11:10:00,MANHATTAN,10026.0,40.803215,-73.95254,"(40.803215, -73.95254)",WEST 116 STREET,7 AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4645106,Station Wagon/Sport Utility Vehicle,Taxi,,,,11
17831,07/06/2023,1900-01-01 10:35:00,MANHATTAN,10029.0,40.784943,-73.946594,"(40.784943, -73.946594)",EAST 97 STREET,2 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4645222,Bike,,,,,10
17832,07/11/2023,1900-01-01 05:50:00,MANHATTAN,10034.0,40.866814,-73.91721,"(40.866814, -73.91721)",10 AVENUE,SHERMAN AVENUE,,2,0,0,0,0,0,2,0,Fell Asleep,,,,,4644748,Sedan,,,,,5
17833,07/02/2023,1900-01-01 14:10:00,MANHATTAN,10023.0,40.77873,-73.977844,"(40.77873, -73.977844)",WEST 74 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4645198,Station Wagon/Sport Utility Vehicle,Moped,,,,14
17834,07/11/2023,1900-01-01 19:25:00,MANHATTAN,10012.0,40.722355,-73.99327,"(40.722355, -73.99327)",BOWERY,PRINCE STREET,,1,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4644905,Sedan,E-Scooter,,,,19
17835,07/11/2023,1900-01-01 13:15:00,MANHATTAN,10029.0,40.795586,-73.950165,"(40.795586, -73.950165)",EAST 108 STREET,5 AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4644820,Taxi,,,,,13
17836,07/11/2023,1900-01-01 09:39:00,MANHATTAN,10032.0,40.837193,-73.9367,"(40.837193, -73.9367)",EDGECOMBE AVENUE,WEST 165 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4644928,Box Truck,Station Wagon/Sport Utility Vehicle,,,,9
17837,06/24/2023,1900-01-01 00:15:00,MANHATTAN,10001.0,40.752724,-73.996796,"(40.752724, -73.996796)",9 AVENUE,WEST 33 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4645507,Box Truck,Taxi,,,,0
17838,07/13/2023,1900-01-01 20:30:00,MANHATTAN,10012.0,40.72089,-73.99576,"(40.72089, -73.99576)",MOTT STREET,KENMARE STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,,,,4645186,Bike,Station Wagon/Sport Utility Vehicle,,,,20
17839,07/13/2023,1900-01-01 11:30:00,MANHATTAN,10025.0,40.794926,-73.97032,"(40.794926, -73.97032)",,,209       WEST 97 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4645334,Station Wagon/Sport Utility Vehicle,,,,,11
17840,07/06/2023,1900-01-01 10:00:00,MANHATTAN,10036.0,40.760155,-73.9988,"(40.760155, -73.9988)",WEST 41 STREET,11 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4645527,Sedan,,,,,10
17841,07/13/2023,1900-01-01 17:23:00,MANHATTAN,10010.0,40.74172,-73.99368,"(40.74172, -73.99368)",,,675       AVENUE OF THE AMERICAS,2,0,1,0,1,0,0,0,Unspecified,,,,,4645240,Bike,,,,,17
17842,07/12/2023,1900-01-01 13:49:00,MANHATTAN,10065.0,40.764515,-73.96588,"(40.764515, -73.96588)",,,150       EAST 63 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4645053,Station Wagon/Sport Utility Vehicle,Sedan,,,,13
17843,07/06/2023,1900-01-01 12:53:00,MANHATTAN,10021.0,40.77181,-73.95949,"(40.77181, -73.95949)",,,196       EAST 75 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4645283,Sedan,,,,,12
17844,07/14/2023,1900-01-01 13:59:00,MANHATTAN,10012.0,40.725643,-73.99207,"(40.725643, -73.99207)",BOWERY,EAST 2 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4645587,Ambulance,Sedan,,,,13
17845,07/13/2023,1900-01-01 08:31:00,MANHATTAN,10017.0,40.751892,-73.9676,"(40.751892, -73.9676)",EAST 47 STREET,1 AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Driver Inattention/Distraction,,,,4645150,Sedan,Bike,,,,8
17846,07/14/2023,1900-01-01 15:35:00,MANHATTAN,10036.0,40.757847,-73.991234,"(40.757847, -73.991234)",,,351       WEST 42 STREET,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4645638,Sedan,Sedan,,,,15
17847,07/14/2023,1900-01-01 14:15:00,MANHATTAN,10028.0,40.777874,-73.95175,"(40.777874, -73.95175)",2 AVENUE,EAST 86 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4645439,Sedan,,,,,14
17848,07/12/2023,1900-01-01 15:25:00,MANHATTAN,10035.0,40.796234,-73.93191,"(40.796234, -73.93191)",,,513       EAST 118 STREET,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4645298,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,15
17849,07/13/2023,1900-01-01 11:31:00,MANHATTAN,10002.0,40.720707,-73.981316,"(40.720707, -73.981316)",EAST HOUSTON STREET,PITT STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,,4645325,Sedan,Sedan,Sedan,Sedan,,11
17850,07/13/2023,1900-01-01 22:15:00,MANHATTAN,10010.0,40.736885,-73.978546,"(40.736885, -73.978546)",EAST 23 STREET,1 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,4645555,Sedan,,,,,22
17851,06/27/2023,1900-01-01 16:30:00,MANHATTAN,10035.0,40.79709,-73.93591,"(40.79709, -73.93591)",,,332       EAST 117 STREET,0,0,0,0,0,0,0,0,Unsafe Speed,Oversized Vehicle,,,,4645308,Station Wagon/Sport Utility Vehicle,Box Truck,,,,16
17852,07/14/2023,1900-01-01 17:00:00,MANHATTAN,10035.0,40.8032,-73.934616,"(40.8032, -73.934616)",,,255       EAST 125 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,,,,,4645664,Sedan,,,,,17
17853,07/13/2023,1900-01-01 20:14:00,MANHATTAN,10002.0,40.717537,-73.979996,"(40.717537, -73.979996)",COLUMBIA STREET,RIVINGTON STREET,,2,0,1,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4645203,Taxi,Bike,,,,20
17854,07/08/2023,1900-01-01 15:27:00,MANHATTAN,10016.0,40.743782,-73.97352,"(40.743782, -73.97352)",1 AVENUE,EAST 34 STREET,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4645335,Sedan,Bike,,,,15
17855,07/12/2023,1900-01-01 08:50:00,MANHATTAN,10001.0,40.75326,-74.00383,"(40.75326, -74.00383)",WEST 30 STREET,11 AVENUE,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,,,,,4645528,Station Wagon/Sport Utility Vehicle,,,,,8
17856,07/13/2023,1900-01-01 16:18:00,MANHATTAN,10065.0,40.76118,-73.95791,"(40.76118, -73.95791)",YORK AVENUE,EAST 63 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4645288,Station Wagon/Sport Utility Vehicle,,,,,16
17857,07/13/2023,1900-01-01 11:03:00,MANHATTAN,10035.0,40.788982,-73.93039,"(40.788982, -73.93039)",,,600       EAST 125 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4645307,Station Wagon/Sport Utility Vehicle,Workcart,,,,11
17858,07/02/2023,1900-01-01 11:38:00,MANHATTAN,10001.0,40.751278,-74.00298,"(40.751278, -74.00298)",,,520       WEST 28 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4645508,Station Wagon/Sport Utility Vehicle,Sedan,,,,11
17859,07/12/2023,1900-01-01 17:42:00,MANHATTAN,10065.0,40.76311,-73.962524,"(40.76311, -73.962524)",EAST 63 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,4645434,Station Wagon/Sport Utility Vehicle,Sedan,,,,17
17860,07/13/2023,1900-01-01 21:57:00,MANHATTAN,10022.0,40.75996,-73.970856,"(40.75996, -73.970856)",,,115       EAST 55 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4645243,Station Wagon/Sport Utility Vehicle,,,,,21
17861,07/13/2023,1900-01-01 19:52:00,MANHATTAN,10019.0,40.764996,-73.976715,"(40.764996, -73.976715)",WEST 58 STREET,AVENUE OF THE AMERICAS,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4645190,Taxi,Bike,,,,19
17862,07/12/2023,1900-01-01 13:50:00,MANHATTAN,10037.0,40.81467,-73.93622,"(40.81467, -73.93622)",EAST 138 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4645299,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,13
17863,07/11/2023,1900-01-01 10:09:00,MANHATTAN,10001.0,40.75578,-74.00199,"(40.75578, -74.00199)",WEST 34 STREET,11 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4645516,Sedan,Box Truck,,,,10
17864,07/12/2023,1900-01-01 10:30:00,MANHATTAN,10024.0,40.788315,-73.9765,"(40.788315, -73.9765)",WEST 86 STREET,BROADWAY,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4645196,Box Truck,Bus,,,,10
17865,07/14/2023,1900-01-01 15:20:00,MANHATTAN,10002.0,40.718063,-73.98845,"(40.718063, -73.98845)",,,84        ESSEX STREET,1,0,1,0,0,0,0,0,Unspecified,,,,,4645324,Sedan,,,,,15
17866,07/12/2023,1900-01-01 10:00:00,MANHATTAN,10033.0,40.846153,-73.932335,"(40.846153, -73.932335)",WEST 178 STREET,AMSTERDAM AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4644925,Bike,,,,,10
17867,07/13/2023,1900-01-01 16:56:00,MANHATTAN,10065.0,40.764988,-73.96116,"(40.764988, -73.96116)",2 AVENUE,EAST 66 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4645234,Sedan,Pick-up Truck,,,,16
17868,07/12/2023,1900-01-01 13:50:00,MANHATTAN,10003.0,40.73776,-73.99183,"(40.73776, -73.99183)",,,3         EAST 17 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4644974,Sedan,Station Wagon/Sport Utility Vehicle,,,,13
17869,07/12/2023,1900-01-01 16:00:00,MANHATTAN,10128.0,40.784515,-73.94983,"(40.784515, -73.94983)",EAST 95 STREET,3 AVENUE,,1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,,,,,4645235,,,,,,16
17870,07/13/2023,1900-01-01 00:00:00,MANHATTAN,10002.0,40.721474,-73.98383,"(40.721474, -73.98383)",EAST HOUSTON STREET,AVENUE B,,1,0,0,0,0,0,0,0,Driver Inexperience,,,,,4645585,E-Bike,,,,,0
17871,06/20/2023,1900-01-01 12:12:00,MANHATTAN,10025.0,40.79488,-73.976364,"(40.79488, -73.976364)",WEST 94 STREET,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4645332,Sedan,Ambulance,,,,12
17872,06/27/2023,1900-01-01 21:50:00,MANHATTAN,10018.0,40.751186,-73.98677,"(40.751186, -73.98677)",,,976       AVENUE OF THE AMERICAS,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4645609,Tractor Truck Diesel,Taxi,,,,21
17873,07/12/2023,1900-01-01 13:50:00,MANHATTAN,10023.0,40.76889,-73.9821,"(40.76889, -73.9821)",BROADWAY,WEST 60 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4645201,Bus,Station Wagon/Sport Utility Vehicle,,,,13
17874,07/11/2023,1900-01-01 15:52:00,MANHATTAN,10016.0,40.745728,-73.97813,"(40.745728, -73.97813)",3 AVENUE,EAST 34 STREET,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4645671,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,15
17875,07/12/2023,1900-01-01 23:45:00,MANHATTAN,10119.0,40.760525,-73.97998,"(40.760525, -73.97998)",WEST 51 STREET,AVENUE OF THE AMERICAS,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,4645189,Taxi,Bike,,,,23
17876,07/06/2023,1900-01-01 16:12:00,MANHATTAN,10016.0,40.7431,-73.974014,"(40.7431, -73.974014)",EAST 33 STREET,1 AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,4645382,Sedan,Bike,,,,16
17877,07/07/2023,1900-01-01 20:40:00,MANHATTAN,10001.0,40.748165,-73.99941,"(40.748165, -73.99941)",,,350       WEST 26 STREET,1,0,0,0,1,0,0,0,Passing Too Closely,Unspecified,,,,4645512,Bike,,,,,20
17878,07/12/2023,1900-01-01 14:05:00,MANHATTAN,10019.0,40.762966,-73.973976,"(40.762966, -73.973976)",EAST 57 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4645006,E-Scooter,Sedan,,,,14
17879,06/30/2023,1900-01-01 17:15:00,MANHATTAN,10036.0,40.75898,-73.99595,"(40.75898, -73.99595)",WEST 41 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4645504,Sedan,,,,,17
17880,07/14/2023,1900-01-01 15:00:00,MANHATTAN,10030.0,40.823257,-73.94293,"(40.823257, -73.94293)",WEST 145 STREET,BRADHURST AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,4645735,E-Scooter,,,,,15
17881,06/30/2023,1900-01-01 17:19:00,MANHATTAN,10018.0,40.758305,-74.000145,"(40.758305, -74.000145)",WEST 38 STREET,11 AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4645510,Sedan,,,,,17
17882,07/11/2023,1900-01-01 09:00:00,MANHATTAN,10032.0,40.833637,-73.94581,"(40.833637, -73.94581)",,,601       WEST 156 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4645413,Sedan,,,,,9
17883,07/13/2023,1900-01-01 22:45:00,MANHATTAN,10036.0,40.75736,-73.98798,"(40.75736, -73.98798)",,,255       WEST 43 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4645607,Taxi,Station Wagon/Sport Utility Vehicle,,,,22
17884,07/13/2023,1900-01-01 13:10:00,MANHATTAN,10065.0,40.762173,-73.96226,"(40.762173, -73.96226)",,,322       EAST 62 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4645232,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,13
17885,07/12/2023,1900-01-01 14:10:00,MANHATTAN,10035.0,40.80438,-73.93953,"(40.80438, -73.93953)",EAST 124 STREET,PARK AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,4645297,Sedan,,,,,14
17886,07/13/2023,1900-01-01 16:30:00,MANHATTAN,10023.0,40.77611,-73.97975,"(40.77611, -73.97975)",COLUMBUS AVENUE,WEST 70 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4645202,Moped,,,,,16
17887,07/05/2023,1900-01-01 19:45:00,MANHATTAN,10036.0,40.760155,-73.9988,"(40.760155, -73.9988)",WEST 41 STREET,11 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4645511,Sedan,,,,,19
17888,06/16/2023,1900-01-01 12:05:00,MANHATTAN,10011.0,40.74201,-74.001976,"(40.74201, -74.001976)",,,320       WEST 17 STREET,0,0,0,0,0,0,0,0,Traffic Control Disregarded,,,,,4645506,Bike,,,,,12
17889,06/21/2023,1900-01-01 23:09:00,MANHATTAN,10022.0,40.75513,-73.96525,"(40.75513, -73.96525)",EAST 52 STREET,1 AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,4639945,Taxi,E-Bike,,,,23
17890,06/28/2023,1900-01-01 15:34:00,MANHATTAN,10000.0,40.777107,-73.96397,"(40.777107, -73.96397)",,,2         TRANSVERSE ROAD NUMBER TWO,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4641706,Sedan,Sedan,,,,15
17891,07/12/2023,1900-01-01 11:43:00,MANHATTAN,10002.0,40.71551,-73.99395,"(40.71551, -73.99395)",,,102       CANAL STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4645920,Station Wagon/Sport Utility Vehicle,,,,,11
17892,07/12/2023,1900-01-01 11:30:00,MANHATTAN,10009.0,0.0,0.0,"(0.0, 0.0)",,,538       EAST 11 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4645899,Station Wagon/Sport Utility Vehicle,,,,,11
17893,07/14/2023,1900-01-01 00:35:00,MANHATTAN,10016.0,40.748985,-73.979965,"(40.748985, -73.979965)",PARK AVENUE,EAST 37 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4645964,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,0
17894,05/30/2023,1900-01-01 12:14:00,MANHATTAN,10031.0,40.823963,-73.95058,"(40.823963, -73.95058)",,,538       WEST 142 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4645978,Station Wagon/Sport Utility Vehicle,Bike,,,,12
17895,07/08/2023,1900-01-01 16:52:00,MANHATTAN,10023.0,40.76927,-73.981026,"(40.76927, -73.981026)",WEST 61 STREET,CENTRAL PARK WEST,,0,0,0,0,0,0,0,0,View Obstructed/Limited,,,,,4645963,Box Truck,,,,,16
17896,07/05/2023,1900-01-01 14:05:00,MANHATTAN,10013.0,40.72084,-74.00066,"(40.72084, -74.00066)",GRAND STREET,BROADWAY,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4645904,Sedan,,,,,14
17897,07/15/2023,1900-01-01 15:35:00,MANHATTAN,10022.0,40.75738,-73.966705,"(40.75738, -73.966705)",EAST 54 STREET,2 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4646052,Sedan,Motorscooter,,,,15
17898,07/15/2023,1900-01-01 14:00:00,MANHATTAN,10128.0,40.783035,-73.952995,"(40.783035, -73.952995)",,,1395      LEXINGTON AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,4645441,E-Scooter,,,,,14
17899,07/05/2023,1900-01-01 02:55:00,MANHATTAN,10027.0,40.813934,-73.96005,"(40.813934, -73.96005)",,,75        LASALLE STREET,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,Unspecified,,,4645863,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,,2
17900,06/28/2023,1900-01-01 21:04:00,MANHATTAN,10036.0,40.7615,-73.997826,"(40.7615, -73.997826)",WEST 43 STREET,11 AVENUE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4646107,Box Truck,,,,,21
17901,07/15/2023,1900-01-01 18:24:00,MANHATTAN,10022.0,0.0,0.0,"(0.0, 0.0)",EAST 51 STREET,3 AVENUE,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4645399,Sedan,,,,,18
17902,07/10/2023,1900-01-01 17:10:00,MANHATTAN,10033.0,40.84658,-73.93337,"(40.84658, -73.93337)",,,534       WEST 178 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4645836,Sedan,Station Wagon/Sport Utility Vehicle,,,,17
17903,07/14/2023,1900-01-01 18:26:00,MANHATTAN,10001.0,40.75578,-74.00199,"(40.75578, -74.00199)",WEST 34 STREET,11 AVENUE,,2,0,0,0,0,0,2,0,Passing Too Closely,Passing Too Closely,,,,4646115,Sedan,Sedan,,,,18
17904,06/28/2023,1900-01-01 01:48:00,MANHATTAN,10030.0,40.8166,-73.942764,"(40.8166, -73.942764)",WEST 137 STREET,7 AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4646205,Taxi,Taxi,,,,1
17905,07/14/2023,1900-01-01 12:51:00,MANHATTAN,10029.0,40.790764,-73.942795,"(40.790764, -73.942795)",,,236       EAST 106 STREET,1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,,,,,4646352,Bike,,,,,12
17906,07/15/2023,1900-01-01 21:37:00,MANHATTAN,10030.0,40.816578,-73.94676,"(40.816578, -73.94676)",,,300       WEST 135 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4645732,Motorcycle,,,,,21
17907,07/14/2023,1900-01-01 08:15:00,MANHATTAN,10005.0,40.704636,-74.00926,"(40.704636, -74.00926)",,,114       PEARL STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4646072,Sedan,Sedan,,,,8
17908,07/13/2023,1900-01-01 20:50:00,MANHATTAN,10029.0,40.787582,-73.944664,"(40.787582, -73.944664)",,,1968      2 AVENUE,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,4645969,Bike,,,,,20
17909,07/15/2023,1900-01-01 23:45:00,MANHATTAN,10036.0,40.75734,-73.98602,"(40.75734, -73.98602)",WEST 44 STREET,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4645611,Sedan,Bus,,,,23
17910,07/12/2023,1900-01-01 15:30:00,MANHATTAN,10032.0,40.83089,-73.941376,"(40.83089, -73.941376)",WEST 155 STREET,SAINT NICHOLAS AVENUE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4646319,Station Wagon/Sport Utility Vehicle,Carry All,,,,15
17911,07/13/2023,1900-01-01 22:00:00,MANHATTAN,10010.0,40.74357,-73.992325,"(40.74357, -73.992325)",AVENUE OF THE AMERICAS,WEST 24 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4646299,Station Wagon/Sport Utility Vehicle,,,,,22
17912,07/13/2023,1900-01-01 14:00:00,MANHATTAN,10019.0,40.759842,-73.984184,"(40.759842, -73.984184)",7 AVENUE,WEST 48 STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Following Too Closely,,,,4645957,Bus,Sedan,,,,14
17913,07/14/2023,1900-01-01 17:25:00,MANHATTAN,10031.0,40.8247,-73.95228,"(40.8247, -73.95228)",,,605       WEST 142 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4646270,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,17
17914,07/15/2023,1900-01-01 19:00:00,MANHATTAN,10075.0,40.777252,-73.96226,"(40.777252, -73.96226)",,,22        EAST 80 STREET,0,0,0,0,0,0,0,0,Other Vehicular,Backing Unsafely,,,,4645440,Sedan,Sedan,,,,19
17915,07/15/2023,1900-01-01 16:10:00,MANHATTAN,10003.0,40.73086,-73.986015,"(40.73086, -73.986015)",,,188       2 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4645381,Sedan,Sedan,,,,16
17916,07/14/2023,1900-01-01 20:09:00,MANHATTAN,10009.0,40.73387,-73.97749,"(40.73387, -73.97749)",,,440       EAST 20 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4646125,Sedan,,,,,20
17917,07/15/2023,1900-01-01 06:15:00,MANHATTAN,10011.0,40.74738,-74.005486,"(40.74738, -74.005486)",,,491       WEST 22 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4645813,Sedan,Station Wagon/Sport Utility Vehicle,,,,6
17918,06/30/2023,1900-01-01 15:58:00,MANHATTAN,10013.0,40.715847,-73.99744,"(40.715847, -73.99744)",,,13        ELIZABETH STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4645852,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,15
17919,07/15/2023,1900-01-01 23:10:00,MANHATTAN,10002.0,40.71974,-73.98855,"(40.71974, -73.98855)",,,123       LUDLOW STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4645649,Station Wagon/Sport Utility Vehicle,Sedan,,,,23
17920,07/12/2023,1900-01-01 07:43:00,MANHATTAN,10037.0,40.812737,-73.93762,"(40.812737, -73.93762)",WEST 135 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4646206,Station Wagon/Sport Utility Vehicle,Van,,,,7
17921,07/12/2023,1900-01-01 10:10:00,MANHATTAN,10016.0,40.749317,-73.97688,"(40.749317, -73.97688)",,,149       EAST 39 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4645869,Sedan,,,,,10
17922,07/13/2023,1900-01-01 07:54:00,MANHATTAN,10128.0,40.78121,-73.95565,"(40.78121, -73.95565)",,,110       EAST 88 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4646001,Station Wagon/Sport Utility Vehicle,,,,,7
17923,07/14/2023,1900-01-01 15:00:00,MANHATTAN,10009.0,40.730305,-73.974464,"(40.730305, -73.974464)",,,279       AVENUE C,0,0,0,0,0,0,0,0,Unspecified,,,,,4646238,Sedan,,,,,15
17924,07/04/2023,1900-01-01 03:30:00,MANHATTAN,10011.0,40.74185,-74.00337,"(40.74185, -74.00337)",,,369       WEST 16 STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4646110,Taxi,Sedan,,,,3
17925,07/11/2023,1900-01-01 11:52:00,MANHATTAN,10032.0,40.834366,-73.9456,"(40.834366, -73.9456)",,,600       WEST 157 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4646344,Sedan,Box Truck,,,,11
17926,07/03/2023,1900-01-01 01:40:00,MANHATTAN,10016.0,40.748363,-73.98041,"(40.748363, -73.98041)",PARK AVENUE,EAST 36 STREET,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4646273,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,1
